ID,tripduration,startstationid,startstationname,startstationlatitude,startstationlongitude,endstationid,endstationname,endstationlatitude,endstationlongitude,bikeid,gender
3850,1397,461,E 20 St & 2 Ave,40.73587678,-73.98205027,305,E 58 St & 3 Ave,40.76095756,-73.96724467,17910,1
3851,1256,334,W 20 St & 7 Ave,40.74238787,-73.99726235,309,Murray St & West St,40.7149787,-74.013012,17208,1
3852,866,487,E 20 St & FDR Drive,40.73314259,-73.97573881,379,W 31 St & 7 Ave,40.749156,-73.9916,15853,2
3853,481,147,Greenwich St & Warren St,40.71542197,-74.01121978,2010,Grand St & Greene St,40.72165481,-74.00234737,20327,1
3854,388,223,W 13 St & 7 Ave,40.73781509,-73.99994661,168,W 18 St & 6 Ave,40.73971301,-73.99456405,20760,1
3855,384,152,Warren St & Church St,40.71473993,-74.00910627,386,Centre St & Worth St,40.71494807,-74.00234482,19068,1
3856,378,358,Christopher St & Greenwich St,40.73291553,-74.00711384,116,W 17 St & 8 Ave,40.74177603,-74.00149746,17653,1
3857,1462,473,Rivington St & Chrystie St,40.72110063,-73.9919254,167,E 39 St & 3 Ave,40.7489006,-73.97604882,16891,1
3858,610,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,195,Liberty St & Broadway,40.70905623,-74.01043382,20368,2
3859,341,410,Suffolk St & Stanton St,40.72066442,-73.98517977,250,Lafayette St & Jersey St,40.72456089,-73.99565293,16320,1
3860,324,310,State St & Smith St,40.68926942,-73.98912867,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,20567,1
3861,317,261,Johnson St & Gold St,40.69474881,-73.98362464,233,Joralemon St & Adams St,40.69246277,-73.98963911,19116,1
3862,820,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,17089,2
3863,798,146,Hudson St & Reade St,40.71625008,-74.0091059,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,17010,2
3864,558,484,W 44 St & 5 Ave,40.75500254,-73.98014437,492,W 33 St & 7 Ave,40.75019995,-73.99093085,19409,1
3865,545,401,Allen St & Rivington St,40.72019576,-73.98997825,483,E 12 St & 3 Ave,40.73223272,-73.98889957,16490,1
3866,491,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,281,Grand Army Plaza & Central Pa,40.7643971,-73.97371465,21133,1
3867,457,474,5 Ave & E 29 St,40.7451677,-73.98683077,533,Broadway & W 39 St,40.75299641,-73.98721619,18462,1
3868,931,484,W 44 St & 5 Ave,40.75500254,-73.98014437,545,E 23 St & 1 Ave,40.736502,-73.97809472,17860,1
3869,636,293,Lafayette St & E 8 St,40.73028666,-73.9907647,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,20525,1
3870,497,250,Lafayette St & Jersey St,40.72456089,-73.99565293,358,Christopher St & Greenwich St,40.73291553,-74.00711384,17456,1
3871,390,2000,Front St & Washington St,40.70255088,-73.98940236,278,Concord St & Bridge St,40.69766564,-73.98476437,19486,2
3872,374,335,Washington Pl & Broadway,40.72903917,-73.99404649,383,Greenwich Ave & Charles St,40.735238,-74.000271,19105,1
3873,357,444,Broadway & W 24 St,40.7423543,-73.98915076,475,E 16 St & Irving Pl,40.73524276,-73.98758561,17453,1
3874,277,401,Allen St & Rivington St,40.72019576,-73.98997825,295,Pike St & E Broadway,40.71406667,-73.99293911,17850,2
3875,1467,487,E 20 St & FDR Drive,40.73314259,-73.97573881,404,9 Ave & W 14 St,40.7405826,-74.00550867,18196,1
3876,990,487,E 20 St & FDR Drive,40.73314259,-73.97573881,116,W 17 St & 8 Ave,40.74177603,-74.00149746,19719,2
3877,758,504,1 Ave & E 15 St,40.73221853,-73.98165557,491,E 24 St & Park Ave S,40.74096374,-73.98602213,15631,1
3878,506,238,Bank St & Washington St,40.7361967,-74.00859207,521,8 Ave & W 31 St,40.75044999,-73.99481051,17750,1
3879,494,173,Broadway & W 49 St,40.76064679,-73.98442659,515,W 43 St & 10 Ave,40.76009437,-73.99461843,20912,1
3880,382,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,17369,1
3881,377,509,9 Ave & W 22 St,40.7454973,-74.00197139,521,8 Ave & W 31 St,40.75044999,-73.99481051,15542,1
3882,301,247,Perry St & Bleecker St,40.73535398,-74.00483091,368,Carmine St & 6 Ave,40.73038599,-74.00214988,14678,2
3883,281,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,17384,1
3884,1184,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,478,11 Ave & W 41 St,40.76030096,-73.99884222,19322,1
3885,1083,325,E 19 St & 3 Ave,40.73624527,-73.98473765,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,20626,1
3886,474,386,Centre St & Worth St,40.71494807,-74.00234482,502,Henry St & Grand St,40.714215,-73.981346,16052,1
3887,395,528,2 Ave & E 31 St,40.74290902,-73.97706058,472,E 32 St & Park Ave,40.7457121,-73.98194829,18263,1
3888,200,427,Bus Slip & State St,40.701907,-74.013942,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18854,1
3889,3666,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,534,Water - Whitehall Plaza,40.70255065,-74.0127234,19100,1
3890,816,137,E 56 St & Madison Ave,40.761628,-73.972924,455,1 Ave & E 44 St,40.75001986,-73.96905301,17293,1
3891,737,488,W 39 St & 9 Ave,40.75645824,-73.99372222,505,6 Ave & W 33 St,40.74901271,-73.98848395,17337,1
3892,673,493,W 45 St & 6 Ave,40.7568001,-73.98291153,521,8 Ave & W 31 St,40.75044999,-73.99481051,20078,1
3893,622,495,W 47 St & 10 Ave,40.76269882,-73.99301222,499,Broadway & W 60 St,40.76915505,-73.98191841,16503,1
3894,491,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,468,Broadway & W 55 St,40.7652654,-73.98192338,17262,1
3895,365,388,W 26 St & 10 Ave,40.74971775,-74.00295035,446,W 24 St & 7 Ave,40.74487634,-73.99529885,18398,1
3896,293,337,Old Slip & Front St,40.7037992,-74.00838676,306,Cliff St & Fulton St,40.70823502,-74.00530063,19938,1
3897,1014,307,Canal St & Rutgers St,40.71427487,-73.98990025,342,Columbia St & Rivington St,40.71739973,-73.98016555,20876,1
3898,732,417,Barclay St & Church St,40.71291224,-74.01020234,345,W 13 St & 6 Ave,40.73649403,-73.99704374,14613,2
3899,627,527,E 33 St & 2 Ave,40.744023,-73.976056,402,Broadway & E 22 St,40.7403432,-73.98955109,15090,1
3900,566,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,150,E 2 St & Avenue C,40.7208736,-73.98085795,21545,1
3901,534,491,E 24 St & Park Ave S,40.74096374,-73.98602213,2012,E 27 St & 1 Ave,40.739445,-73.976806,17379,1
3902,510,528,2 Ave & E 31 St,40.74290902,-73.97706058,379,W 31 St & 7 Ave,40.749156,-73.9916,18454,1
3903,299,434,9 Ave & W 18 St,40.74317449,-74.00366443,482,W 15 St & 7 Ave,40.73935542,-73.99931783,18200,1
3904,271,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,119,Park Ave & St Edwards St,40.69608941,-73.97803415,17707,1
3905,1276,511,E 14 St & Avenue B,40.72938685,-73.97772429,500,Broadway & W 51 St,40.76228826,-73.98336183,21270,1
3906,975,489,10 Ave & W 28 St,40.75066386,-74.00176802,461,E 20 St & 2 Ave,40.73587678,-73.98205027,14760,2
3907,903,348,W Broadway & Spring St,40.72490985,-74.00154702,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,19133,2
3908,639,301,E 2 St & Avenue B,40.72217444,-73.98368779,368,Carmine St & 6 Ave,40.73038599,-74.00214988,15645,1
3909,549,440,E 45 St & 3 Ave,40.75255434,-73.97282625,520,W 52 St & 5 Ave,40.75992262,-73.97648516,19780,1
3910,267,533,Broadway & W 39 St,40.75299641,-73.98721619,492,W 33 St & 7 Ave,40.75019995,-73.99093085,16881,1
3911,232,306,Cliff St & Fulton St,40.70823502,-74.00530063,195,Liberty St & Broadway,40.70905623,-74.01043382,15102,1
3912,1090,477,W 41 St & 8 Ave,40.75640548,-73.9900262,528,2 Ave & E 31 St,40.74290902,-73.97706058,16558,1
3913,703,482,W 15 St & 7 Ave,40.73935542,-73.99931783,237,E 11 St & 2 Ave,40.73047309,-73.98672378,17783,2
3914,526,268,Howard St & Centre St,40.71910537,-73.99973337,293,Lafayette St & E 8 St,40.73028666,-73.9907647,18431,1
3915,227,383,Greenwich Ave & Charles St,40.735238,-74.000271,280,E 10 St & 5 Ave,40.73331967,-73.99510132,19105,2
3916,1568,531,Forsyth St & Broome St,40.71893904,-73.99266288,448,W 37 St & 10 Ave,40.75660359,-73.9979009,18698,1
3917,797,527,E 33 St & 2 Ave,40.744023,-73.976056,484,W 44 St & 5 Ave,40.75500254,-73.98014437,14803,1
3918,717,475,E 16 St & Irving Pl,40.73524276,-73.98758561,403,E 2 St & 2 Ave,40.72502876,-73.99069656,14995,2
3919,621,385,E 55 St & 2 Ave,40.75797322,-73.96603308,468,Broadway & W 55 St,40.7652654,-73.98192338,17842,2
3920,604,403,E 2 St & 2 Ave,40.72502876,-73.99069656,285,Broadway & E 14 St,40.73454567,-73.99074142,14674,1
3921,470,358,Christopher St & Greenwich St,40.73291553,-74.00711384,223,W 13 St & 7 Ave,40.73781509,-73.99994661,18374,1
3922,947,527,E 33 St & 2 Ave,40.744023,-73.976056,523,W 38 St & 8 Ave,40.75466591,-73.99138152,17754,2
3923,796,401,Allen St & Rivington St,40.72019576,-73.98997825,285,Broadway & E 14 St,40.73454567,-73.99074142,14775,1
3924,718,488,W 39 St & 9 Ave,40.75645824,-73.99372222,529,W 42 St & 8 Ave,40.7575699,-73.99098507,16508,1
3925,697,527,E 33 St & 2 Ave,40.744023,-73.976056,523,W 38 St & 8 Ave,40.75466591,-73.99138152,20766,1
3926,531,530,11 Ave & W 59 St,40.771522,-73.990541,490,8 Ave & W 33 St,40.751551,-73.993934,19506,1
3927,526,503,E 20 St & Park Ave,40.73827428,-73.98751968,487,E 20 St & FDR Drive,40.73314259,-73.97573881,18397,2
3928,477,422,W 59 St & 10 Ave,40.770513,-73.988038,529,W 42 St & 8 Ave,40.7575699,-73.99098507,17332,1
3929,462,430,York St & Jay St,40.7014851,-73.98656928,242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,15730,1
3930,457,433,E 13 St & Avenue A,40.72955361,-73.98057249,293,Lafayette St & E 8 St,40.73028666,-73.9907647,14629,2
3931,434,527,E 33 St & 2 Ave,40.744023,-73.976056,492,W 33 St & 7 Ave,40.75019995,-73.99093085,18664,1
3932,384,515,W 43 St & 10 Ave,40.76009437,-73.99461843,490,8 Ave & W 33 St,40.751551,-73.993934,15925,1
3933,780,458,11 Ave & W 27 St,40.751396,-74.005226,507,E 25 St & 2 Ave,40.73912601,-73.97973776,19534,1
3934,717,329,Greenwich St & N Moore St,40.72043411,-74.01020609,351,Front St & Maiden Ln,40.70530954,-74.00612572,20286,1
3935,642,359,E 47 St & Park Ave,40.75510267,-73.97498696,447,8 Ave & W 52 St,40.76370739,-73.9851615,17560,1
3936,552,440,E 45 St & 3 Ave,40.75255434,-73.97282625,529,W 42 St & 8 Ave,40.7575699,-73.99098507,17787,1
3937,477,527,E 33 St & 2 Ave,40.744023,-73.976056,526,E 33 St & 5 Ave,40.74765947,-73.98490707,17704,1
3938,465,455,1 Ave & E 44 St,40.75001986,-73.96905301,153,E 40 St & 5 Ave,40.75206231,-73.9816324,18229,1
3939,447,116,W 17 St & 8 Ave,40.74177603,-74.00149746,521,8 Ave & W 31 St,40.75044999,-73.99481051,17653,1
3940,386,517,Pershing Square South,40.751581,-73.97791,529,W 42 St & 8 Ave,40.7575699,-73.99098507,14698,1
3941,285,305,E 58 St & 3 Ave,40.76095756,-73.96724467,456,E 53 St & Madison Ave,40.7597108,-73.97402311,19377,1
3942,201,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,402,Broadway & E 22 St,40.7403432,-73.98955109,17997,1
3943,161,195,Liberty St & Broadway,40.70905623,-74.01043382,304,Broadway & Battery Pl,40.70463334,-74.01361706,17965,1
3944,2124,293,Lafayette St & E 8 St,40.73028666,-73.9907647,357,E 11 St & Broadway,40.73261787,-73.99158043,17439,1
3945,1884,417,Barclay St & Church St,40.71291224,-74.01020234,532,S 5 Pl & S 4 St,40.710451,-73.960876,20663,1
3946,830,238,Bank St & Washington St,40.7361967,-74.00859207,147,Greenwich St & Warren St,40.71542197,-74.01121978,19704,1
3947,760,307,Canal St & Rutgers St,40.71427487,-73.98990025,276,Duane St & Greenwich St,40.71748752,-74.0104554,18408,2
3948,707,491,E 24 St & Park Ave S,40.74096374,-73.98602213,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,17885,1
3949,624,502,Henry St & Grand St,40.714215,-73.981346,445,E 10 St & Avenue A,40.72740794,-73.98142006,16052,1
3950,593,459,W 20 St & 11 Ave,40.746745,-74.007756,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,15845,2
3951,529,432,E 7 St & Avenue A,40.72621788,-73.98379855,403,E 2 St & 2 Ave,40.72502876,-73.99069656,21171,1
3952,368,2001,Sands St & Navy St,40.699773,-73.979927,430,York St & Jay St,40.7014851,-73.98656928,18901,1
3953,269,357,E 11 St & Broadway,40.73261787,-73.99158043,229,Great Jones St,40.72743423,-73.99379025,17269,1
3954,208,455,1 Ave & E 44 St,40.75001986,-73.96905301,164,E 47 St & 2 Ave,40.75323098,-73.97032517,19518,1
3955,154,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,538,E 48 St & Madison Ave,40.75666,-73.976684,16927,1
3956,1278,404,9 Ave & W 14 St,40.7405826,-74.00550867,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,19036,2
3957,929,487,E 20 St & FDR Drive,40.73314259,-73.97573881,212,W 16 St & The High Line,40.74334935,-74.00681753,15754,1
3958,920,360,William St & Pine St,40.70717936,-74.00887308,195,Liberty St & Broadway,40.70905623,-74.01043382,18897,2
3959,659,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,546,E 30 St & Park Ave S,40.74444921,-73.98303529,18827,1
3960,567,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,472,E 32 St & Park Ave,40.7457121,-73.98194829,21191,1
3961,466,212,W 16 St & The High Line,40.74334935,-74.00681753,458,11 Ave & W 27 St,40.751396,-74.005226,16792,1
3962,360,491,E 24 St & Park Ave S,40.74096374,-73.98602213,379,W 31 St & 7 Ave,40.749156,-73.9916,16495,1
3963,340,345,W 13 St & 6 Ave,40.73649403,-73.99704374,446,W 24 St & 7 Ave,40.74487634,-73.99529885,16100,1
3964,277,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,305,E 58 St & 3 Ave,40.76095756,-73.96724467,16325,1
3965,691,519,Pershing Square North,40.751873,-73.977706,168,W 18 St & 6 Ave,40.73971301,-73.99456405,20264,1
3966,688,2012,E 27 St & 1 Ave,40.739445,-73.976806,379,W 31 St & 7 Ave,40.749156,-73.9916,21623,1
3967,316,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,497,E 17 St & Broadway,40.73704984,-73.99009296,16551,1
3968,1161,405,Washington St & Gansevoort St,40.739323,-74.008119,422,W 59 St & 10 Ave,40.770513,-73.988038,17280,1
3969,800,2012,E 27 St & 1 Ave,40.739445,-73.976806,521,8 Ave & W 31 St,40.75044999,-73.99481051,20592,1
3970,543,317,E 6 St & Avenue B,40.72453734,-73.98185424,293,Lafayette St & E 8 St,40.73028666,-73.9907647,16717,1
3971,515,502,Henry St & Grand St,40.714215,-73.981346,531,Forsyth St & Broome St,40.71893904,-73.99266288,15093,1
3972,348,503,E 20 St & Park Ave,40.73827428,-73.98751968,476,E 31 St & 3 Ave,40.74394314,-73.97966069,16991,1
3973,321,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,528,2 Ave & E 31 St,40.74290902,-73.97706058,20532,1
3974,274,510,W 51 St & 6 Ave,40.7606597,-73.98042047,456,E 53 St & Madison Ave,40.7597108,-73.97402311,20240,1
3975,1523,212,W 16 St & The High Line,40.74334935,-74.00681753,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,15509,1
3976,1214,305,E 58 St & 3 Ave,40.76095756,-73.96724467,297,E 15 St & 3 Ave,40.734232,-73.986923,16765,1
3977,457,345,W 13 St & 6 Ave,40.73649403,-73.99704374,358,Christopher St & Greenwich St,40.73291553,-74.00711384,18654,2
3978,422,316,Fulton St & William St,40.70955958,-74.00653609,331,Pike St & Monroe St,40.71173107,-73.99193043,18799,1
3979,420,445,E 10 St & Avenue A,40.72740794,-73.98142006,335,Washington Pl & Broadway,40.72903917,-73.99404649,19487,1
3980,351,411,E 6 St & Avenue D,40.72228087,-73.97668709,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,18956,1
3981,1420,525,W 34 St & 11 Ave,40.75594159,-74.0021163,426,West St & Chambers St,40.71754834,-74.01322069,18068,2
3982,1044,160,E 37 St & Lexington Ave,40.748238,-73.978311,507,E 25 St & 2 Ave,40.73912601,-73.97973776,17927,1
3983,879,285,Broadway & E 14 St,40.73454567,-73.99074142,410,Suffolk St & Stanton St,40.72066442,-73.98517977,18228,1
3984,847,445,E 10 St & Avenue A,40.72740794,-73.98142006,446,W 24 St & 7 Ave,40.74487634,-73.99529885,20797,1
3985,779,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,281,Grand Army Plaza & Central Pa,40.7643971,-73.97371465,15357,1
3986,759,311,Norfolk St & Broome St,40.7172274,-73.98802084,532,S 5 Pl & S 4 St,40.710451,-73.960876,20946,1
3987,582,435,W 21 St & 6 Ave,40.74173969,-73.99415556,465,Broadway & W 41 St,40.75513557,-73.98658032,17784,1
3988,378,402,Broadway & E 22 St,40.7403432,-73.98955109,382,University Pl & E 14 St,40.73492695,-73.99200509,19017,1
3989,125,440,E 45 St & 3 Ave,40.75255434,-73.97282625,164,E 47 St & 2 Ave,40.75323098,-73.97032517,14612,1
3990,1068,167,E 39 St & 3 Ave,40.7489006,-73.97604882,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,18378,1
3991,864,453,W 22 St & 8 Ave,40.74475148,-73.99915362,268,Howard St & Centre St,40.71910537,-73.99973337,17978,1
3992,842,477,W 41 St & 8 Ave,40.75640548,-73.9900262,496,E 16 St & 5 Ave,40.73726186,-73.99238967,16356,1
3993,835,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,296,Division St & Bowery,40.71413089,-73.9970468,18081,1
3994,787,212,W 16 St & The High Line,40.74334935,-74.00681753,357,E 11 St & Broadway,40.73261787,-73.99158043,20778,1
3995,678,440,E 45 St & 3 Ave,40.75255434,-73.97282625,492,W 33 St & 7 Ave,40.75019995,-73.99093085,16471,1
3996,458,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,153,E 40 St & 5 Ave,40.75206231,-73.9816324,16969,1
3997,341,229,Great Jones St,40.72743423,-73.99379025,428,E 3 St & 1 Ave,40.72467721,-73.98783413,16786,1
3998,1788,279,Peck Slip & Front St,40.707873,-74.00167,487,E 20 St & FDR Drive,40.73314259,-73.97573881,17573,1
3999,1013,382,University Pl & E 14 St,40.73492695,-73.99200509,307,Canal St & Rutgers St,40.71427487,-73.98990025,19084,1
4000,841,3002,South End Ave & Liberty St,40.711512,-74.015756,358,Christopher St & Greenwich St,40.73291553,-74.00711384,17180,1
4001,688,483,E 12 St & 3 Ave,40.73223272,-73.98889957,168,W 18 St & 6 Ave,40.73971301,-73.99456405,19376,2
4002,619,521,8 Ave & W 31 St,40.75044999,-73.99481051,496,E 16 St & 5 Ave,40.73726186,-73.99238967,16150,1
4003,595,341,Stanton St & Mangin St,40.71782143,-73.97628939,339,Avenue D & E 12 St,40.72580614,-73.97422494,19855,1
4004,536,458,11 Ave & W 27 St,40.751396,-74.005226,442,W 27 St & 7 Ave,40.746647,-73.993915,20065,1
4005,292,538,E 48 St & Madison Ave,40.75666,-73.976684,173,Broadway & W 49 St,40.76064679,-73.98442659,20956,1
4006,192,368,Carmine St & 6 Ave,40.73038599,-74.00214988,348,W Broadway & Spring St,40.72490985,-74.00154702,15617,1
4007,1367,435,W 21 St & 6 Ave,40.74173969,-73.99415556,251,Mott St & Prince St,40.72317958,-73.99480012,19389,2
4008,1357,441,E 52 St & 2 Ave,40.756014,-73.967416,509,9 Ave & W 22 St,40.7454973,-74.00197139,15996,2
4009,1162,444,Broadway & W 24 St,40.7423543,-73.98915076,195,Liberty St & Broadway,40.70905623,-74.01043382,15312,1
4010,656,402,Broadway & E 22 St,40.7403432,-73.98955109,517,Pershing Square South,40.751581,-73.97791,18000,1
4011,487,335,Washington Pl & Broadway,40.72903917,-73.99404649,168,W 18 St & 6 Ave,40.73971301,-73.99456405,17575,1
4012,164,491,E 24 St & Park Ave S,40.74096374,-73.98602213,474,5 Ave & E 29 St,40.7451677,-73.98683077,15631,1
4013,1284,329,Greenwich St & N Moore St,40.72043411,-74.01020609,458,11 Ave & W 27 St,40.751396,-74.005226,21426,1
4014,1121,478,11 Ave & W 41 St,40.76030096,-73.99884222,334,W 20 St & 7 Ave,40.74238787,-73.99726235,21398,2
4015,878,527,E 33 St & 2 Ave,40.744023,-73.976056,435,W 21 St & 6 Ave,40.74173969,-73.99415556,18932,2
4016,438,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,285,Broadway & E 14 St,40.73454567,-73.99074142,17577,1
4017,424,295,Pike St & E Broadway,40.71406667,-73.99293911,361,Allen St & Hester St,40.71605866,-73.99190759,17341,1
4018,352,417,Barclay St & Church St,40.71291224,-74.01020234,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,17979,1
4019,344,433,E 13 St & Avenue A,40.72955361,-73.98057249,285,Broadway & E 14 St,40.73454567,-73.99074142,18619,1
4020,211,223,W 13 St & 7 Ave,40.73781509,-73.99994661,463,9 Ave & W 16 St,40.74206539,-74.00443172,18374,1
4021,1044,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,326,E 11 St & 1 Ave,40.72953837,-73.98426726,18960,1
4022,968,521,8 Ave & W 31 St,40.75044999,-73.99481051,455,1 Ave & E 44 St,40.75001986,-73.96905301,19893,1
4023,916,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,488,W 39 St & 9 Ave,40.75645824,-73.99372222,15425,1
4024,285,468,Broadway & W 55 St,40.7652654,-73.98192338,538,E 48 St & Madison Ave,40.75666,-73.976684,15724,1
4025,244,446,W 24 St & 7 Ave,40.74487634,-73.99529885,444,Broadway & W 24 St,40.7423543,-73.98915076,16285,1
4026,974,488,W 39 St & 9 Ave,40.75645824,-73.99372222,345,W 13 St & 6 Ave,40.73649403,-73.99704374,20867,1
4027,834,474,5 Ave & E 29 St,40.7451677,-73.98683077,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,19749,1
4028,802,462,W 22 St & 10 Ave,40.74691959,-74.00451887,475,E 16 St & Irving Pl,40.73524276,-73.98758561,16326,1
4029,705,346,Bank St & Hudson St,40.73652889,-74.00618026,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,19235,1
4030,469,444,Broadway & W 24 St,40.7423543,-73.98915076,379,W 31 St & 7 Ave,40.749156,-73.9916,15759,1
4031,455,492,W 33 St & 7 Ave,40.75019995,-73.99093085,435,W 21 St & 6 Ave,40.74173969,-73.99415556,18664,1
4032,1846,137,E 56 St & Madison Ave,40.761628,-73.972924,478,11 Ave & W 41 St,40.76030096,-73.99884222,18134,1
4033,1262,463,9 Ave & W 16 St,40.74206539,-74.00443172,263,Elizabeth St & Hester St,40.71729,-73.996375,21231,1
