,index,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
3958,7842,560,9/1/2015 08:49:06,9/1/2015 08:58:27,116,W 17 St & 8 Ave,40.74177603,-74.00149746,477,W 41 St & 8 Ave,40.75640548,-73.9900262,23512,Subscriber,1978.0,1
3959,7843,430,9/1/2015 08:49:08,9/1/2015 08:56:19,507,E 25 St & 2 Ave,40.73912601,-73.97973776,167,E 39 St & 3 Ave,40.7489006,-73.97604882,18914,Subscriber,1973.0,1
3960,7844,231,9/1/2015 08:49:06,9/1/2015 08:52:57,3113,Greenpoint Ave & Manhattan Ave,40.730259999999994,-73.95394,3114,India St & East River,40.73165141,-73.96161892,22787,Subscriber,1977.0,1
3961,7845,543,9/1/2015 08:49:07,9/1/2015 08:58:10,491,E 24 St & Park Ave S,40.74096374,-73.98602213,485,W 37 St & 5 Ave,40.75038009,-73.98338988,23151,Subscriber,1989.0,2
3962,7846,703,9/1/2015 08:49:10,9/1/2015 09:00:53,521,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,352,W 56 St & 6 Ave,40.76340613,-73.97722479,17841,Subscriber,1975.0,1
3963,7853,523,9/1/2015 08:49:15,9/1/2015 08:57:58,360,William St & Pine St,40.70717936,-74.00887308,348,W Broadway & Spring St,40.72490985,-74.00154702,22323,Subscriber,1994.0,1
3964,7860,1022,9/1/2015 08:49:18,9/1/2015 09:06:21,2004,6 Ave & Broome St,40.724399,-74.004704,417,Barclay St & Church St,40.71291224,-74.01020234,15011,Customer,,0
3965,7861,236,9/1/2015 08:49:18,9/1/2015 08:53:15,494,W 26 St & 8 Ave,40.74734825,-73.99723551,505,6 Ave & W 33 St,40.74901271,-73.98848395,23035,Subscriber,1980.0,1
3966,7862,730,9/1/2015 08:49:18,9/1/2015 09:01:29,476,E 31 St & 3 Ave,40.74394314,-73.97966069,466,W 25 St & 6 Ave,40.74395411,-73.99144871,23529,Subscriber,1991.0,1
3967,7867,585,9/1/2015 08:49:22,9/1/2015 08:59:07,410,Suffolk St & Stanton St,40.72066442,-73.98517977,279,Peck Slip & Front St,40.707873,-74.00166999999999,21111,Subscriber,1972.0,1
3968,7870,398,9/1/2015 08:49:23,9/1/2015 08:56:02,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.96319799999999,20509,Subscriber,1985.0,2
3969,7874,922,9/1/2015 08:49:27,9/1/2015 09:04:50,461,E 20 St & 2 Ave,40.73587678,-73.98205027,2010,Grand St & Greene St,40.72165481,-74.00234737,14967,Subscriber,1984.0,1
3970,7877,604,9/1/2015 08:49:29,9/1/2015 08:59:33,521,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,174,E 25 St & 1 Ave,40.7381765,-73.97738662,23173,Subscriber,1984.0,1
3971,7879,886,9/1/2015 08:49:29,9/1/2015 09:04:15,514,12 Ave & W 40 St,40.76087502,-74.00277668,253,W 13 St & 5 Ave,40.73543934,-73.99453948,15906,Subscriber,1991.0,1
3972,7880,319,9/1/2015 08:49:31,9/1/2015 08:54:50,195,Liberty St & Broadway,40.70905623,-74.01043382,427,Bus Slip & State St,40.701907,-74.013942,15792,Subscriber,1962.0,1
3973,7881,612,9/1/2015 08:49:30,9/1/2015 08:59:43,476,E 31 St & 3 Ave,40.74394314,-73.97966069,254,W 11 St & 6 Ave,40.73532427,-73.99800419,21117,Subscriber,1983.0,2
3974,7882,684,9/1/2015 08:49:32,9/1/2015 09:00:56,450,W 49 St & 8 Ave,40.76227205,-73.98788205,379,W 31 St & 7 Ave,40.749156,-73.9916,19176,Subscriber,1982.0,1
3975,7888,716,9/1/2015 08:49:38,9/1/2015 09:01:35,342,Columbia St & Rivington St,40.71739973,-73.98016555,531,Forsyth St & Broome St,40.71893904,-73.99266288,17452,Subscriber,1974.0,2
3976,7889,1256,9/1/2015 08:49:39,9/1/2015 09:10:35,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,462,W 22 St & 10 Ave,40.74691959,-74.00451887,17372,Subscriber,1978.0,2
3977,7890,614,9/1/2015 08:49:39,9/1/2015 08:59:53,447,8 Ave & W 52 St,40.76370739,-73.9851615,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,20544,Subscriber,1966.0,1
3978,7891,821,9/1/2015 08:49:42,9/1/2015 09:03:23,462,W 22 St & 10 Ave,40.74691959,-74.00451887,426,West St & Chambers St,40.71754834,-74.01322069,21542,Subscriber,1980.0,1
3979,7893,1328,9/1/2015 08:49:41,9/1/2015 09:11:50,401,Allen St & Rivington St,40.72019576,-73.98997825,405,Washington St & Gansevoort St,40.739323,-74.008119,18856,Customer,,0
3980,7895,447,9/1/2015 08:49:43,9/1/2015 08:57:11,173,Broadway & W 49 St,40.76064679,-73.98442659,508,W 46 St & 11 Ave,40.76341379,-73.99667444,24262,Subscriber,1987.0,1
3981,7899,1331,9/1/2015 08:49:44,9/1/2015 09:11:55,223,W 13 St & 7 Ave,40.73781509,-73.99994661,164,E 47 St & 2 Ave,40.75323098,-73.97032517,23404,Subscriber,1973.0,2
3982,7900,652,9/1/2015 08:49:44,9/1/2015 09:00:37,530,11 Ave & W 59 St,40.771522,-73.99054100000001,500,Broadway & W 51 St,40.76228826,-73.98336183,15589,Customer,,0
3983,7903,367,9/1/2015 08:49:45,9/1/2015 08:55:53,116,W 17 St & 8 Ave,40.74177603,-74.00149746,521,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,20117,Subscriber,1960.0,1
3984,7905,863,9/1/2015 08:49:46,9/1/2015 09:04:09,513,W 56 St & 10 Ave,40.768254,-73.988639,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,16210,Subscriber,1957.0,1
3985,7906,587,9/1/2015 08:49:47,9/1/2015 08:59:34,504,1 Ave & E 15 St,40.73221853,-73.98165557,335,Washington Pl & Broadway,40.72903917,-73.99404649,21057,Subscriber,1980.0,1
3986,7908,430,9/1/2015 08:49:48,9/1/2015 08:56:58,490,8 Ave & W 33 St,40.751551,-73.993934,524,W 43 St & 6 Ave,40.75527307,-73.98316936,21140,Subscriber,1960.0,1
3987,7909,271,9/1/2015 08:49:48,9/1/2015 08:54:20,513,W 56 St & 10 Ave,40.768254,-73.988639,469,Broadway & W 53 St,40.76344058,-73.98268129,17785,Subscriber,1981.0,1
3988,7911,929,9/1/2015 08:49:48,9/1/2015 09:05:18,411,E 6 St & Avenue D,40.72228087,-73.97668709,358,Christopher St & Greenwich St,40.73291553,-74.00711384,18825,Customer,,0
3989,7912,1459,9/1/2015 08:49:49,9/1/2015 09:14:08,513,W 56 St & 10 Ave,40.768254,-73.988639,328,Watts St & Greenwich St,40.72405549,-74.00965965,16571,Subscriber,1987.0,2
3990,7914,848,9/1/2015 08:49:49,9/1/2015 09:03:57,514,12 Ave & W 40 St,40.76087502,-74.00277668,482,W 15 St & 7 Ave,40.73935542,-73.99931783,19221,Subscriber,1989.0,1
3991,7915,275,9/1/2015 08:49:50,9/1/2015 08:54:26,503,E 20 St & Park Ave,40.73827428,-73.98751968,546,E 30 St & Park Ave S,40.74444921,-73.98303529,22570,Subscriber,1968.0,1
3992,7921,576,9/1/2015 08:49:55,9/1/2015 08:59:31,510,W 51 St & 6 Ave,40.7606597,-73.98042047,164,E 47 St & 2 Ave,40.75323098,-73.97032517,23171,Subscriber,1991.0,1
3993,7924,483,9/1/2015 08:49:57,9/1/2015 08:58:01,446,W 24 St & 7 Ave,40.74487634,-73.99529885,472,E 32 St & Park Ave,40.745712100000006,-73.98194829,21451,Subscriber,1985.0,2
3994,7926,1338,9/1/2015 08:50:01,9/1/2015 09:12:20,507,E 25 St & 2 Ave,40.73912601,-73.97973776,504,1 Ave & E 15 St,40.73221853,-73.98165557,20699,Subscriber,1957.0,1
3995,7927,343,9/1/2015 08:49:58,9/1/2015 08:55:42,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,382,University Pl & E 14 St,40.73492695,-73.99200509,15077,Subscriber,1990.0,2
3996,7929,923,9/1/2015 08:50:00,9/1/2015 09:05:23,218,Gallatin Pl & Livingston St,40.69028437,-73.98707105,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,21366,Subscriber,1986.0,1
3997,7930,1127,9/1/2015 08:50:02,9/1/2015 09:08:49,406,Hicks St & Montague St,40.69512845,-73.99595065,337,Old Slip & Front St,40.703799200000006,-74.00838676,20653,Subscriber,1980.0,1
3998,7932,1331,9/1/2015 08:50:02,9/1/2015 09:12:13,401,Allen St & Rivington St,40.72019576,-73.98997825,405,Washington St & Gansevoort St,40.739323,-74.008119,18082,Customer,,0
3999,7933,292,9/1/2015 08:50:03,9/1/2015 08:54:56,383,Greenwich Ave & Charles St,40.735238,-74.000271,168,W 18 St & 6 Ave,40.73971301,-73.99456405,21105,Subscriber,1954.0,1
4000,7934,797,9/1/2015 08:50:03,9/1/2015 09:03:20,491,E 24 St & Park Ave S,40.74096374,-73.98602213,164,E 47 St & 2 Ave,40.75323098,-73.97032517,23623,Customer,,0
4001,7935,1114,9/1/2015 08:50:04,9/1/2015 09:08:38,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,309,Murray St & West St,40.7149787,-74.013012,15883,Subscriber,1991.0,2
4002,7938,566,9/1/2015 08:50:05,9/1/2015 08:59:32,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,499,Broadway & W 60 St,40.76915505,-73.98191841,22427,Subscriber,1958.0,1
4003,7939,1189,9/1/2015 08:50:09,9/1/2015 09:09:59,3158,W 63 St & Broadway,40.77163851,-73.98261428,164,E 47 St & 2 Ave,40.75323098,-73.97032517,22218,Subscriber,1966.0,2
4004,7940,422,9/1/2015 08:50:11,9/1/2015 08:57:13,267,Broadway & W 36 St,40.75097711,-73.98765428,510,W 51 St & 6 Ave,40.7606597,-73.98042047,22015,Subscriber,1973.0,1
4005,7942,777,9/1/2015 08:50:12,9/1/2015 09:03:09,334,W 20 St & 7 Ave,40.74238787,-73.99726235,458,11 Ave & W 27 St,40.751396,-74.00522600000001,17181,Subscriber,1982.0,1
4006,7943,590,9/1/2015 08:50:14,9/1/2015 09:00:05,497,E 17 St & Broadway,40.73704984,-73.99009296,536,1 Ave & E 30 St,40.74144387,-73.97536082,22588,Subscriber,1992.0,1
4007,7949,93371,9/1/2015 08:50:18,9/2/2015 10:46:30,3106,Driggs Ave & N Henry St,40.72325,-73.94308000000001,3108,Nassau Ave & Russell St,40.725570000000005,-73.94434,18461,Customer,,0
4008,7951,1256,9/1/2015 08:50:20,9/1/2015 09:11:16,302,Avenue D & E 3 St,40.72082834,-73.97793172,301,E 2 St & Avenue B,40.72217444,-73.98368779,18983,Subscriber,1959.0,2
4009,7955,251,9/1/2015 08:50:21,9/1/2015 08:54:32,482,W 15 St & 7 Ave,40.73935542,-73.99931783,434,9 Ave & W 18 St,40.74317449,-74.00366443,18489,Subscriber,1965.0,2
4010,7956,407,9/1/2015 08:50:24,9/1/2015 08:57:11,417,Barclay St & Church St,40.71291224,-74.01020234,377,6 Ave & Canal St,40.72243797,-74.00566443,15379,Subscriber,1986.0,1
4011,7959,445,9/1/2015 08:50:24,9/1/2015 08:57:49,482,W 15 St & 7 Ave,40.73935542,-73.99931783,348,W Broadway & Spring St,40.72490985,-74.00154702,20168,Subscriber,1983.0,1
4012,7962,2321,9/1/2015 08:50:28,9/1/2015 09:29:09,517,Pershing Square South,40.751581,-73.97791,260,Broad St & Bridge St,40.70365182,-74.01167797,18385,Subscriber,1985.0,2
4013,7963,806,9/1/2015 08:50:27,9/1/2015 09:03:54,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,23559,Subscriber,1981.0,1
4014,7966,456,9/1/2015 08:50:30,9/1/2015 08:58:06,164,E 47 St & 2 Ave,40.75323098,-73.97032517,173,Broadway & W 49 St,40.76064679,-73.98442659,17987,Subscriber,1981.0,1
4015,7970,776,9/1/2015 08:50:30,9/1/2015 09:03:26,406,Hicks St & Montague St,40.69512845,-73.99595065,2000,Front St & Washington St,40.70255088,-73.98940236,22189,Subscriber,1986.0,2
4016,7981,588,9/1/2015 08:50:43,9/1/2015 09:00:31,212,W 16 St & The High Line,40.74334935,-74.00681753,238,Bank St & Washington St,40.7361967,-74.00859207,23614,Subscriber,1958.0,2
4017,7985,396,9/1/2015 08:50:46,9/1/2015 08:57:22,505,6 Ave & W 33 St,40.74901271,-73.98848395,517,Pershing Square South,40.751581,-73.97791,22830,Subscriber,1987.0,1
4018,7989,420,9/1/2015 08:50:48,9/1/2015 08:57:49,3117,Franklin St & Dupont St,40.735640000000004,-73.95866,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,22139,Subscriber,1989.0,2
4019,7992,414,9/1/2015 08:50:53,9/1/2015 08:57:47,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,19155,Subscriber,1988.0,1
4020,7996,476,9/1/2015 08:50:54,9/1/2015 08:58:51,153,E 40 St & 5 Ave,40.752062306999996,-73.9816324043,440,E 45 St & 3 Ave,40.75255434,-73.97282625,24072,Subscriber,1980.0,1
4021,7997,2304,9/1/2015 08:50:55,9/1/2015 09:29:19,3223,E 55 St & 3 Ave,40.758996559605116,-73.96865397691727,2008,Little West St & 1 Pl,40.70569254,-74.01677685,22265,Subscriber,1969.0,1
4022,7998,524,9/1/2015 08:50:56,9/1/2015 08:59:40,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,388,W 26 St & 10 Ave,40.749717753,-74.002950346,15215,Subscriber,1979.0,1
4023,8000,443,9/1/2015 08:50:56,9/1/2015 08:58:20,127,Barrow St & Hudson St,40.73172428,-74.00674436,303,Mercer St & Spring St,40.72362738,-73.99949601,22009,Subscriber,1990.0,1
4024,8004,1345,9/1/2015 08:51:00,9/1/2015 09:13:26,409,DeKalb Ave & Skillman St,40.6906495,-73.95643107,360,William St & Pine St,40.70717936,-74.00887308,23890,Subscriber,1981.0,1
4025,8007,810,9/1/2015 08:51:03,9/1/2015 09:04:34,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,18592,Subscriber,1981.0,1
4026,8008,328,9/1/2015 08:51:03,9/1/2015 08:56:32,290,2 Ave & E 58 St,40.76020258,-73.96478473,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,20090,Subscriber,1989.0,1
4027,8009,375,9/1/2015 08:51:04,9/1/2015 08:57:19,382,University Pl & E 14 St,40.73492695,-73.99200509,168,W 18 St & 6 Ave,40.73971301,-73.99456405,22329,Subscriber,1965.0,2
4028,8010,577,9/1/2015 08:51:04,9/1/2015 09:00:42,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,387,Centre St & Chambers St,40.71273266,-74.0046073,24090,Subscriber,1981.0,1
4029,8011,391,9/1/2015 08:51:06,9/1/2015 08:57:38,507,E 25 St & 2 Ave,40.73912601,-73.97973776,472,E 32 St & Park Ave,40.745712100000006,-73.98194829,16469,Subscriber,1986.0,2
4030,8012,386,9/1/2015 08:51:06,9/1/2015 08:57:32,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,147,Greenwich St & Warren St,40.71542197,-74.01121978,22103,Subscriber,1990.0,1
4031,8013,1350,9/1/2015 08:51:10,9/1/2015 09:13:41,433,E 13 St & Avenue A,40.72955361,-73.98057249,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,16435,Subscriber,1995.0,1
4032,8015,548,9/1/2015 08:51:15,9/1/2015 09:00:23,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,526,E 33 St & 5 Ave,40.74765947,-73.98490707,23863,Subscriber,1987.0,1
4033,8016,424,9/1/2015 08:51:16,9/1/2015 08:58:20,281,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,359,E 47 St & Park Ave,40.75510267,-73.97498696,22229,Subscriber,1960.0,1
4034,8019,346,9/1/2015 08:51:20,9/1/2015 08:57:07,173,Broadway & W 49 St,40.76064679,-73.98442659,520,W 52 St & 5 Ave,40.75992262,-73.97648516,19646,Subscriber,1975.0,2
4035,8020,905,9/1/2015 08:51:21,9/1/2015 09:06:27,479,9 Ave & W 45 St,40.76019252,-73.9912551,405,Washington St & Gansevoort St,40.739323,-74.008119,19895,Subscriber,1992.0,2
4036,8021,395,9/1/2015 08:51:21,9/1/2015 08:57:56,173,Broadway & W 49 St,40.76064679,-73.98442659,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,23825,Subscriber,1990.0,1
4037,8024,801,9/1/2015 08:51:24,9/1/2015 09:04:45,523,W 38 St & 8 Ave,40.75466591,-73.99138152,435,W 21 St & 6 Ave,40.74173969,-73.99415556,23236,Subscriber,1975.0,1
4038,8025,714,9/1/2015 08:51:25,9/1/2015 09:03:20,536,1 Ave & E 30 St,40.74144387,-73.97536082,462,W 22 St & 10 Ave,40.74691959,-74.00451887,22065,Subscriber,1991.0,1
4039,8028,878,9/1/2015 08:51:29,9/1/2015 09:06:08,457,Broadway & W 58 St,40.76695317,-73.98169333,3133,E 67 St & Lexington Ave,40.76734259143217,-73.96485865116121,15024,Subscriber,1966.0,1
4040,8030,520,9/1/2015 08:51:29,9/1/2015 09:00:09,224,Spruce St & Nassau St,40.71146364,-74.00552427,2004,6 Ave & Broome St,40.724399,-74.004704,22632,Subscriber,1985.0,2
4041,8031,374,9/1/2015 08:51:29,9/1/2015 08:57:44,350,Clinton St & Grand St,40.71559509,-73.9870295,403,E 2 St & 2 Ave,40.72502876,-73.99069656,17902,Subscriber,1962.0,1
4042,8032,478,9/1/2015 08:51:30,9/1/2015 08:59:29,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,17448,Subscriber,1981.0,2
4043,8033,621,9/1/2015 08:51:30,9/1/2015 09:01:51,491,E 24 St & Park Ave S,40.74096374,-73.98602213,317,E 6 St & Avenue B,40.72453734,-73.98185424,22032,Subscriber,1982.0,1
4044,8035,413,9/1/2015 08:51:34,9/1/2015 08:58:28,472,E 32 St & Park Ave,40.745712100000006,-73.98194829,527,E 33 St & 2 Ave,40.744023,-73.976056,23847,Subscriber,1983.0,1
4045,8036,387,9/1/2015 08:51:34,9/1/2015 08:58:02,253,W 13 St & 5 Ave,40.73543934,-73.99453948,3224,W 13 St & Hudson St,40.73997354103409,-74.00513872504234,20775,Subscriber,1980.0,2
4046,8039,2260,9/1/2015 08:51:38,9/1/2015 09:29:18,164,E 47 St & 2 Ave,40.75323098,-73.97032517,315,South St & Gouverneur Ln,40.70355377,-74.00670227,24012,Customer,,0
4047,8040,2255,9/1/2015 08:51:40,9/1/2015 09:29:15,164,E 47 St & 2 Ave,40.75323098,-73.97032517,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22641,Customer,,0
4048,8042,704,9/1/2015 08:51:42,9/1/2015 09:03:27,267,Broadway & W 36 St,40.75097711,-73.98765428,359,E 47 St & Park Ave,40.75510267,-73.97498696,19143,Subscriber,1975.0,1
4049,8043,406,9/1/2015 08:51:41,9/1/2015 08:58:28,484,W 44 St & 5 Ave,40.75500254,-73.98014437,474,5 Ave & E 29 St,40.7451677,-73.98683077,22704,Subscriber,1987.0,1
4050,8053,1119,9/1/2015 08:51:48,9/1/2015 09:10:27,334,W 20 St & 7 Ave,40.74238787,-73.99726235,249,Harrison St & Hudson St,40.71870987,-74.0090009,16809,Subscriber,1991.0,1
4051,8054,1577,9/1/2015 08:51:52,9/1/2015 09:18:10,422,W 59 St & 10 Ave,40.770513,-73.988038,545,E 23 St & 1 Ave,40.736502,-73.97809472,17248,Subscriber,1985.0,1
4052,8058,467,9/1/2015 08:51:53,9/1/2015 08:59:40,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,17914,Subscriber,1990.0,1
4053,8061,249,9/1/2015 08:51:53,9/1/2015 08:56:03,328,Watts St & Greenwich St,40.72405549,-74.00965965,146,Hudson St & Reade St,40.71625008,-74.0091059,17373,Subscriber,1986.0,2
4054,8062,770,9/1/2015 08:51:54,9/1/2015 09:04:44,434,9 Ave & W 18 St,40.74317449,-74.00366443,2010,Grand St & Greene St,40.72165481,-74.00234737,24298,Subscriber,1984.0,1
4055,8063,754,9/1/2015 08:51:59,9/1/2015 09:04:33,72,W 52 St & 11 Ave,40.76727216,-73.99392888,523,W 38 St & 8 Ave,40.75466591,-73.99138152,21494,Customer,,0
4056,8064,397,9/1/2015 08:51:59,9/1/2015 08:58:36,500,Broadway & W 51 St,40.76228826,-73.98336183,359,E 47 St & Park Ave,40.75510267,-73.97498696,22014,Subscriber,1956.0,1
4057,8067,1408,9/1/2015 08:52:00,9/1/2015 09:15:29,445,E 10 St & Avenue A,40.72740794,-73.98142006,376,John St & William St,40.70862144,-74.00722156,16728,Subscriber,1986.0,2
4058,8071,128,9/1/2015 08:51:53,9/1/2015 08:54:02,315,South St & Gouverneur Ln,40.70355377,-74.00670227,259,South St & Whitehall St,40.70122128,-74.01234218,15266,Subscriber,1976.0,1
4059,8073,318,9/1/2015 08:52:03,9/1/2015 08:57:22,293,Lafayette St & E 8 St,40.73028666,-73.9907647,303,Mercer St & Spring St,40.72362738,-73.99949601,16268,Subscriber,1981.0,2
4060,8075,383,9/1/2015 08:52:05,9/1/2015 08:58:29,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,167,E 39 St & 3 Ave,40.7489006,-73.97604882,23730,Subscriber,1991.0,1
4061,8077,1267,9/1/2015 08:52:09,9/1/2015 09:13:17,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,315,South St & Gouverneur Ln,40.70355377,-74.00670227,14640,Subscriber,1959.0,1
4062,8082,536,9/1/2015 08:52:09,9/1/2015 09:01:06,128,MacDougal St & Prince St,40.72710258,-74.00297088,116,W 17 St & 8 Ave,40.74177603,-74.00149746,21009,Subscriber,1982.0,1
4063,8084,425,9/1/2015 08:52:10,9/1/2015 08:59:16,276,Duane St & Greenwich St,40.71748752,-74.0104554,2004,6 Ave & Broome St,40.724399,-74.004704,23670,Subscriber,1984.0,1
4064,8085,534,9/1/2015 08:52:10,9/1/2015 09:01:05,545,E 23 St & 1 Ave,40.736502,-73.97809472,455,1 Ave & E 44 St,40.75001986,-73.96905301,23637,Subscriber,1981.0,1
4065,8086,383,9/1/2015 08:52:14,9/1/2015 08:58:37,507,E 25 St & 2 Ave,40.73912601,-73.97973776,293,Lafayette St & E 8 St,40.73028666,-73.9907647,17380,Subscriber,1989.0,2
4066,8087,522,9/1/2015 08:52:13,9/1/2015 09:00:56,511,E 14 St & Avenue B,40.72938685,-73.97772429,503,E 20 St & Park Ave,40.73827428,-73.98751968,23567,Subscriber,1986.0,1
4067,8088,219,9/1/2015 08:52:12,9/1/2015 08:55:51,430,York St & Jay St,40.7014851,-73.98656928,2001,Sands St & Navy St,40.699773,-73.979927,23265,Subscriber,1952.0,1
4068,8090,644,9/1/2015 08:52:14,9/1/2015 09:02:59,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,387,Centre St & Chambers St,40.71273266,-74.0046073,22328,Subscriber,1985.0,2
4069,8092,280,9/1/2015 08:52:18,9/1/2015 08:56:59,461,E 20 St & 2 Ave,40.73587678,-73.98205027,483,E 12 St & 3 Ave,40.73223272,-73.98889957,16888,Subscriber,1982.0,1
4070,8094,498,9/1/2015 08:52:21,9/1/2015 09:00:40,392,Jay St & Tech Pl,40.695065,-73.987167,3222,Hanson Pl & St Felix St,40.68515959989177,-73.97711366415024,18154,Subscriber,1972.0,1
4071,8096,525,9/1/2015 08:52:22,9/1/2015 09:01:08,488,W 39 St & 9 Ave,40.75645824,-73.99372222,435,W 21 St & 6 Ave,40.74173969,-73.99415556,23364,Subscriber,1971.0,1
4072,8097,898,9/1/2015 08:52:24,9/1/2015 09:07:22,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,523,W 38 St & 8 Ave,40.75466591,-73.99138152,21281,Subscriber,1953.0,1
4073,8099,333,9/1/2015 08:52:24,9/1/2015 08:57:58,469,Broadway & W 53 St,40.76344058,-73.98268129,465,Broadway & W 41 St,40.75513557,-73.98658032,23257,Subscriber,1977.0,1
4074,8100,501,9/1/2015 08:52:26,9/1/2015 09:00:47,168,W 18 St & 6 Ave,40.73971301,-73.99456405,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,14955,Subscriber,1992.0,2
4075,8104,527,9/1/2015 08:52:27,9/1/2015 09:01:15,290,2 Ave & E 58 St,40.76020258,-73.96478473,455,1 Ave & E 44 St,40.75001986,-73.96905301,16353,Customer,,0
4076,8108,142,9/1/2015 08:52:30,9/1/2015 08:54:52,493,W 45 St & 6 Ave,40.7568001,-73.98291153,510,W 51 St & 6 Ave,40.7606597,-73.98042047,17652,Subscriber,1960.0,1
4077,8109,396,9/1/2015 08:52:32,9/1/2015 08:59:09,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,18869,Subscriber,1992.0,1
4078,8111,96,9/1/2015 08:52:33,9/1/2015 08:54:10,470,W 20 St & 8 Ave,40.74345335,-74.00004031,116,W 17 St & 8 Ave,40.74177603,-74.00149746,15222,Subscriber,1973.0,1
4079,8112,784,9/1/2015 08:52:33,9/1/2015 09:05:38,490,8 Ave & W 33 St,40.751551,-73.993934,293,Lafayette St & E 8 St,40.73028666,-73.9907647,18118,Subscriber,1992.0,1
4080,8113,2184,9/1/2015 08:52:32,9/1/2015 09:28:56,3048,Putnam Ave & Nostrand Ave,40.684020000000004,-73.94977,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,19255,Customer,,0
4081,8115,592,9/1/2015 08:52:37,9/1/2015 09:02:29,351,Front St & Maiden Ln,40.70530954,-74.00612572,401,Allen St & Rivington St,40.72019576,-73.98997825,21903,Subscriber,1984.0,1
4082,8118,561,9/1/2015 08:52:39,9/1/2015 09:02:00,295,Pike St & E Broadway,40.71406667,-73.99293911,257,Lispenard St & Broadway,40.71939226,-74.00247214,22019,Subscriber,1992.0,1
4083,8120,853,9/1/2015 08:52:40,9/1/2015 09:06:54,533,Broadway & W 39 St,40.75299641,-73.98721619,164,E 47 St & 2 Ave,40.75323098,-73.97032517,23191,Subscriber,1976.0,1
