Trip_no,VendorID,PU_hour,DO_hour,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Trip_type
9169,2,19,19,N,1,-73.97013092,40.69319153,-73.97449493,40.68654251,1,0.77,5,1,0.5,1.36,0, ,0.3,8.16,1
9170,2,19,19,N,1,-73.95510101,40.80472183,-73.94499969,40.80828857,1,0.81,5,1,0.5,0,0, ,0.3,6.8,1
9171,2,19,19,N,1,-73.9504776,40.72317886,-73.95833588,40.73456955,1,1.63,8.5,1,0.5,0,0, ,0.3,10.3,1
9172,2,19,19,N,1,-73.9123764,40.82088089,-73.83657837,40.84326172,1,5.4,20,1,0.5,2,0, ,0.3,23.8,1
9173,2,19,19,N,1,-73.95880127,40.80092239,-73.9669342,40.80435181,2,0.48,4,1,0.5,1.16,0, ,0.3,6.96,1
9174,2,19,19,N,1,-73.98664856,40.70238876,-73.9701004,40.69432068,5,1.36,6.5,1,0.5,2.08,0, ,0.3,10.38,1
9175,1,19,19,N,1,-73.92978668,40.75651932,-73.9157486,40.74455643,1,1.7,8.5,1,0.5,1,0, ,0.3,11.3,1
9176,2,19,19,N,1,-73.95230103,40.78985214,-73.93930054,40.8044548,1,1.33,6.5,1,0.5,0.5,0, ,0.3,8.8,1
9177,1,19,19,N,1,-73.98082733,40.68851471,-73.93217468,40.6688385,1,3.2,13,1,0.5,1,0, ,0.3,15.8,1
9178,2,19,19,N,1,-73.94997406,40.80177307,-73.94567871,40.79700851,1,0.54,4,1,0.5,0,0, ,0.3,5.8,1
9179,2,19,19,N,1,-73.96046448,40.81397629,-73.96022034,40.81401443,1,1.05,10,1,0.5,3.54,0, ,0.3,15.34,1
9180,2,19,19,N,1,-73.81583405,40.70035934,-73.73981476,40.63592911,2,6.93,23.5,1,0.5,0,0, ,0.3,25.3,1
9181,1,19,19,N,1,-73.96089172,40.66065216,-73.98007965,40.66847229,1,2,11,0.5,0.5,2,0, ,0.3,14.3,1
9182,1,19,19,N,1,-73.99382019,40.68175888,-73.99176025,40.69120789,1,0.9,6.5,1,0.5,0,0, ,0.3,8.3,1
9183,2,19,19,N,1,-73.94445801,40.79170609,-73.9368515,40.8022728,1,0.81,4.5,1,0.5,0,0, ,0.3,6.3,1
9184,2,19,19,N,1,-73.94229126,40.75404739,-73.92784119,40.75619888,1,4.4,15.5,1,0.5,0,0, ,0.3,17.3,1
9185,2,19,19,N,1,-73.94246674,40.78634262,-73.95510864,40.78844833,1,0.82,5.5,1,0.5,0,0, ,0.3,7.3,1
9186,2,19,19,N,1,-73.95345306,40.80702591,-73.94094086,40.83208466,1,1.9,9.5,1,0.5,2.82,0, ,0.3,14.12,1
9187,2,19,19,N,1,-73.8077774,40.70046234,-73.80335999,40.676754,1,2,10,1,0.5,0,0, ,0.3,11.8,1
9188,2,19,19,N,1,-73.94137573,40.83906555,-73.97077942,40.78508377,1,5.32,17.5,0.5,0.5,3.76,0, ,0.3,22.56,1
9189,2,19,19,N,1,-73.95349884,40.78834915,-73.97480011,40.74196625,1,4.98,19,1,0.5,4.16,0, ,0.3,24.96,1
9190,2,19,19,N,1,-73.91175079,40.77539063,-73.91156006,40.84348297,1,6.5,27.5,1,0.5,6.97,5.54, ,0.3,41.81,1
9191,2,19,19,N,1,-73.992836,40.68909836,-73.91701508,40.68106461,1,5.02,20,1,0.5,0,0, ,0.3,21.8,1
9192,2,19,19,N,1,-73.98965454,40.7021904,-73.97457123,40.67579269,1,2.89,14,1,0.5,0,0, ,0.3,15.8,1
9193,2,19,19,N,1,-73.98727417,40.69275665,-73.97068787,40.69311142,1,0.9,5.5,1,0.5,0,0, ,0.3,7.3,1
9194,2,19,19,N,1,-73.84549713,40.71514893,-73.85449219,40.71097565,1,0.9,5,1,0.5,1.36,0, ,0.3,8.16,1
9195,2,19,19,N,1,-73.96121979,40.71455002,-73.9578476,40.73197556,1,1.39,7,1,0.5,0,0, ,0.3,8.8,1
9196,2,19,19,N,1,-73.842659,40.84030151,-73.8476944,40.87968826,1,2.98,12.5,1,0.5,0,0, ,0.3,14.3,1
9197,2,19,19,N,1,-73.84429169,40.72086716,-73.84416199,40.67244339,1,4.36,19.5,1,0.5,0,0, ,0.3,21.3,1
9198,2,19,19,N,1,-73.9484787,40.80884552,-73.95341492,40.80215073,6,0.5,4,1,0.5,0,0, ,0.3,5.8,1
9199,2,19,19,N,1,-73.8489151,40.73151779,-73.84422302,40.72111893,1,0.76,6,1,0.5,0,0, ,0.3,7.8,1
9200,2,19,19,N,1,-73.90275574,40.74691772,-73.91926575,40.76543808,1,1.87,10,1,0.5,2,0, ,0.3,13.8,1
9201,2,19,19,N,1,-73.95810699,40.71747208,-73.97945404,40.68964767,3,3.61,16,1,0.5,3,0, ,0.3,20.8,1
9202,1,19,19,N,1,-73.90648651,40.86268616,-73.91956329,40.86368942,1,1.4,14,1,0.5,0,0, ,0.3,15.8,1
9203,1,19,19,N,1,-73.97918701,40.67816925,-73.99559784,40.67921448,1,1.5,8.5,1,0.5,0,0, ,0.3,10.3,1
9204,2,19,19,N,1,-73.98661041,40.7026329,-73.96209717,40.69300842,1,1.9,9,1,0.5,2.16,0, ,0.3,12.96,1
9205,1,19,19,N,1,-73.96029663,40.71540451,-73.94182587,40.67922211,1,3.2,13.5,1,0.5,0,0, ,0.3,15.3,1
9206,1,19,19,N,1,-73.96751404,40.69608688,-73.96692657,40.67451096,1,1.6,8,0.5,0.5,1.85,0, ,0.3,11.15,1
9207,1,19,19,N,1,-73.95050049,40.67061234,-73.90087891,40.65701675,1,4.8,17.5,1,0.5,0,0, ,0.3,19.3,1
9208,2,19,19,N,1,-73.90294647,40.7465477,-73.89190674,40.75117111,2,0.85,5,1,0.5,3.5,0, ,0.3,10.3,1
9209,1,19,19,N,1,-73.8733139,40.74886322,-73.87355042,40.73534393,4,1.4,7.5,1,0.5,0,0, ,0.3,9.3,1
9210,2,19,19,N,1,-73.98413849,40.69036102,-73.9773407,40.68104172,1,0.88,6,1,0.5,0,0, ,0.3,7.8,1
9211,2,19,19,N,1,-73.95681,40.74747849,-73.95653534,40.73356247,6,1.7,8.5,1,0.5,2.06,0, ,0.3,12.36,1
9212,1,19,19,N,1,-73.97344971,40.64141083,-73.98376465,40.67617798,1,2.9,11.5,1,0.5,3,0, ,0.3,16.3,1
9213,2,19,19,N,1,-73.88044739,40.88211823,-73.84513855,40.8453064,1,4.82,17.5,1,0.5,5.79,0, ,0.3,25.09,1
9214,2,19,19,N,1,-73.94959259,40.79636383,-73.9793396,40.77662659,1,2.61,10.5,1,0.5,3.08,0, ,0.3,15.38,1
9215,2,19,19,N,1,-73.97845459,40.68718719,-73.94618988,40.72205734,1,4.02,14,0.5,0.5,3.06,0, ,0.3,18.36,1
9216,2,19,19,N,1,-73.94167328,40.78707886,-73.87979126,40.82841873,1,4.88,19,1,0.5,0,0, ,0.3,20.8,1
9217,2,19,19,N,1,-73.90352631,40.74569702,-73.91166687,40.74998856,1,0.65,4.5,1,0.5,0,0, ,0.3,6.3,1
9218,2,19,19,N,1,-73.94121552,40.76235962,-73.93019867,40.75677872,1,0.73,5,1,0.5,1.36,0, ,0.3,8.16,1
9219,2,19,19,N,1,-73.90318298,40.7457962,-73.91752625,40.76729202,2,1.94,9.5,1,0.5,0,0, ,0.3,11.3,1
9220,2,19,19,N,1,-73.98471832,40.66836166,-73.96500397,40.67327118,1,2.06,10.5,1,0.5,0,0, ,0.3,12.3,1
9221,2,19,19,N,1,-73.93515778,40.80076218,-73.98953247,40.75063324,1,5.71,23.5,1,0.5,0,0, ,0.3,25.3,1
9222,2,19,19,N,1,-73.84422302,40.72142029,-73.85372925,40.72211075,1,0.96,6.5,1,0.5,0,0, ,0.3,8.3,1
9223,1,19,19,N,1,-73.94221497,40.81215668,-73.94786072,40.8343544,1,2.1,9.5,1,0.5,0,0, ,0.3,11.3,1
9224,2,19,19,N,1,-73.98144531,40.67508316,-73.99533081,40.68302155,1,1.3,7,1,0.5,0,0, ,0.3,8.8,1
9225,1,19,19,N,1,-73.95442963,40.58721924,-73.94969177,40.59096527,1,0.5,4,1,0.5,1.7,0, ,0.3,7.5,1
9226,2,19,19,N,1,-73.92237091,40.86724091,-73.90342712,40.87199402,1,1.42,8.5,1,0.5,0,0, ,0.3,10.3,1
9227,2,19,19,N,1,-73.93230438,40.75331497,-73.95632935,40.71117401,1,3.91,18.5,1,0.5,0,0, ,0.3,20.3,1
9228,2,19,19,N,1,-73.94242096,40.84111023,-73.9371109,40.8551178,1,1.38,6.5,1,0.5,1.24,0, ,0.3,9.54,1
9229,2,19,19,N,1,-73.86354828,40.83813095,-73.86759949,40.8543663,1,1.08,7.5,1,0.5,0,0, ,0.3,9.3,1
9230,1,19,19,N,1,-73.96303558,40.80891418,-73.93876648,40.81650925,1,2.1,10.5,1,0.5,1,0, ,0.3,13.3,1
9231,2,19,19,N,1,-73.94037628,40.79818726,-73.94973755,40.79871368,1,0.87,6,1,0.5,0,0, ,0.3,7.8,1
9232,2,19,19,N,1,-73.98308563,40.69306564,-73.96329498,40.64561844,2,3.88,17,1,0.5,0,0, ,0.3,18.8,1
9233,1,19,19,N,1,-73.9431076,40.78984451,-73.96094513,40.76171112,1,2.2,14,1,0.5,3.95,0, ,0.3,19.75,1
9234,1,19,19,N,1,-73.93722534,40.80451202,-73.86799622,40.82331848,1,5,24,1,0.5,0,0, ,0.3,25.8,1
9235,2,19,19,N,1,-73.99236298,40.69351196,-73.99918365,40.71894836,1,2.59,10,1,0.5,0,0, ,0.3,11.8,1
9236,2,19,19,N,1,-73.94058228,40.79722214,-73.95095825,40.8101387,5,1.36,8.5,1,0.5,0,0, ,0.3,10.3,1
9237,2,19,19,N,1,-73.97238159,40.67438126,-73.98683167,40.67891312,2,0.99,6,1,0.5,0,0, ,0.3,7.8,1
9238,2,19,19,N,1,-73.95375824,40.68073654,-73.90325928,40.68236923,1,3.23,14.5,1,0.5,0,0, ,0.3,16.3,1
9239,2,19,19,N,1,-73.92455292,40.81078339,-73.91444397,40.81917572,1,1.12,7,1,0.5,0,0, ,0.3,8.8,1
9240,2,19,19,N,1,-73.96346283,40.80354691,-73.97236633,40.79403687,1,0.91,6,1,0.5,0,0, ,0.3,7.8,1
9241,2,19,19,N,1,-73.99085236,40.69272614,-73.92876434,40.66766357,1,4.23,20,1,0.5,4.36,0, ,0.3,26.16,1
9242,2,19,19,N,1,-73.92192841,40.76039124,-73.93178558,40.76819611,5,0.93,6,1,0.5,1.56,0, ,0.3,9.36,1
9243,2,19,19,N,1,-73.9537735,40.72909164,-73.94199371,40.70388031,5,2.15,10.5,1,0.5,2.46,0, ,0.3,14.76,1
9244,1,19,19,N,1,-73.8638382,40.73288345,-73.87876892,40.75440216,1,1.9,13,1,0.5,0,0, ,0.3,14.8,1
9245,2,19,19,N,1,-73.9187088,40.75884628,-73.91116333,40.76590347,4,0.84,5,1,0.5,0,0, ,0.3,6.8,1
9246,1,19,19,N,1,-73.93797302,40.84336853,-73.95237732,40.81109238,2,2.6,13,1,0.5,0,0, ,0.3,14.8,1
9247,2,19,19,N,1,-73.93899536,40.80606842,-73.95223999,40.79000473,1,1.68,9,1,0.5,0,0, ,0.3,10.8,1
9248,2,19,19,N,1,-73.91849518,40.74336624,-73.91127014,40.76434326,5,1.78,8,1,0.5,1.96,0, ,0.3,11.76,1
9249,2,19,19,N,1,-73.90356445,40.74567032,-73.9077301,40.74500275,1,0.37,3.5,1,0.5,0,0, ,0.3,5.3,1
9250,2,19,19,N,1,-73.84431458,40.72135544,-73.83076477,40.72938156,1,1.4,6.5,1,0.5,0,0, ,0.3,8.3,1
9251,1,19,19,N,1,-73.92358398,40.84032822,-73.9111557,40.86222458,4,2.2,16.5,1,0.5,0,0, ,0.3,18.3,1
9252,2,19,19,N,1,-73.94470978,40.83443069,-73.94573975,40.80797195,1,2.3,13,1,0.5,0,0, ,0.3,14.8,1
9253,2,19,19,N,1,-73.94493866,40.82387161,-73.93806458,40.81778336,2,0.75,5.5,1,0.5,0,0, ,0.3,7.3,1
9254,1,19,19,N,1,-73.84438324,40.7213707,-73.85352325,40.71171188,2,1,6.5,1,0.5,1.65,0, ,0.3,9.95,1
9255,1,19,19,N,1,-73.96174622,40.66017151,-73.97912598,40.67842865,1,1.9,9,1,0.5,2.7,0, ,0.3,13.5,1
9256,2,19,19,N,1,-73.89607239,40.74631882,-73.86317444,40.75437164,1,2.3,12.5,1,0.5,0,0, ,0.3,14.3,1
9257,1,19,19,N,1,-73.99593353,40.69500351,-73.97917175,40.76170731,1,7.6,26,1,0.5,4,0, ,0.3,31.8,1
9258,2,19,19,N,1,-73.91114044,40.83771133,-73.89931488,40.8406868,1,0.85,5.5,1,0.5,1.82,0, ,0.3,9.12,1
9259,2,19,19,N,1,-73.9552002,40.8042984,-73.94033051,40.79800415,1,0.89,7,1,0.5,0,0, ,0.3,8.8,1
9260,2,19,19,N,1,-73.852211,40.73791885,-73.84423065,40.72119522,2,1.25,8.5,1,0.5,2.06,0, ,0.3,12.36,1
9261,2,19,19,N,1,-73.94759369,40.82261276,-73.97621155,40.78562164,1,3.58,16,1,0.5,1.5,0, ,0.3,19.3,1
9262,2,19,19,N,1,-73.9541626,40.74274826,-73.94031525,40.74783325,1,0.83,6,1,0.5,1.56,0, ,0.3,9.36,1
9263,2,19,19,N,1,-73.93743896,40.81315613,-73.95305634,40.80272675,1,1.37,6,1,0.5,1.56,0, ,0.3,9.36,1
9264,2,19,19,N,1,-73.98525238,40.67053223,-73.99983215,40.71773529,1,3.82,18,1,0.5,5.94,0, ,0.3,25.74,1
9265,1,19,19,N,1,-73.84468079,40.72022629,-73.86199188,40.73016357,1,1.2,6.5,1,0.5,0,0, ,0.3,8.3,1
9266,1,19,19,N,1,-73.98976898,40.6877861,-73.94161987,40.68416977,1,3,14.5,1,0.5,4.05,0, ,0.3,20.35,1
9267,2,19,19,N,1,-73.90301514,40.74631882,-73.9118576,40.76966095,1,2.43,10.5,1,0.5,0,0, ,0.3,12.3,1
9268,2,19,19,N,1,-73.87185669,40.74892426,-73.88072968,40.75619125,1,0.88,7,1,0.5,0,0, ,0.3,8.8,1
9269,2,19,19,N,1,-73.95783234,40.73200607,-73.94258881,40.71255875,1,1.87,9,1,0.5,1.5,0, ,0.3,12.3,1
9270,2,19,19,N,1,-73.91913605,40.74297333,-73.88637543,40.7665329,1,3.69,13,1,0.5,2.96,0, ,0.3,17.76,1
9271,2,19,19,N,1,-73.80799866,40.70051193,-73.76725006,40.74494171,1,7.9,25.5,1,0.5,5.46,0, ,0.3,32.76,1
9272,1,19,19,N,1,-73.87094116,40.73389435,-73.91075897,40.76410294,1,4.8,21.5,1,0.5,4.65,0, ,0.3,27.95,1
9273,2,19,19,N,1,-73.91057587,40.77605057,-73.91886139,40.78188705,1,0.68,4.5,1,0.5,0,0, ,0.3,6.3,1
9274,2,19,19,N,1,-73.9868927,40.68767166,-73.9748764,40.68647766,1,0.92,6,1,0.5,1.95,0, ,0.3,9.75,1
9275,2,19,19,N,1,-73.95257568,40.80826569,-73.95014191,40.82449722,1,1.43,8,1,0.5,0,0, ,0.3,9.8,1
9276,2,19,19,N,1,-73.88552856,40.87759781,-73.895401,40.86302185,1,1.17,7,1,0.5,0,0, ,0.3,8.8,1
9277,2,19,19,N,1,-73.93257141,40.68574142,-73.9516983,40.71487045,5,2.7,15,1,0.5,2,0, ,0.3,18.8,1
9278,1,19,19,N,1,-73.90260315,40.69374466,-73.94567108,40.72543716,1,3.8,15,1,0.5,4.2,0, ,0.3,21,1
9279,1,19,19,N,1,-73.95108795,40.68048859,-73.95253754,40.68302917,1,0.3,5,1,0.5,0,0, ,0.3,6.8,1
9280,1,19,19,N,1,-73.96003723,40.80800247,-73.98908997,40.77698517,1,3.1,16.5,1,0.5,1,0, ,0.3,19.3,1
9281,2,19,19,N,1,-73.93819427,40.84739685,-73.95000458,40.78560257,1,5.71,20,1,0.5,4,0, ,0.3,25.8,1
9282,2,19,19,N,1,-73.93898773,40.80579758,-73.9198761,40.86837387,1,5.99,24,1,0.5,6.45,0, ,0.3,32.25,1
9283,2,19,19,N,1,-73.94156647,40.78756332,-73.94200134,40.79529572,1,0.71,5,1,0.5,0,0, ,0.3,6.8,1
9284,2,19,19,N,1,-73.98136139,40.66705322,-73.99274445,40.6619873,1,0.78,5,1,0.5,0,0, ,0.3,6.8,1
9285,2,19,19,N,1,-73.98677063,40.69610977,-73.96209717,40.71312332,1,2.73,11,1,0.5,3.2,0, ,0.3,16,1
9286,2,19,19,N,1,-73.95558929,40.80448532,-73.93227386,40.7963028,1,1.45,9.5,1,0.5,0,0, ,0.3,11.3,1
9287,2,19,19,N,1,-73.95982361,40.72011185,-73.96446991,40.68463135,1,2.94,13.5,1,0.5,0,0, ,0.3,15.3,1
9288,2,19,19,N,1,-73.96453094,40.68168259,-73.86643219,40.67263031,4,5.71,22,1,0.5,0,0, ,0.3,23.8,1
9289,1,19,19,N,1,-73.98672485,40.70223618,-73.99177551,40.6876297,1,1.2,8.5,1,0.5,2.05,0, ,0.3,12.35,1
9290,2,19,19,N,1,-73.95326233,40.80731583,-73.97851563,40.7643013,1,3.9,21,1,0.5,4.56,0, ,0.3,27.36,1
9291,1,19,19,N,1,-73.94582367,40.69199753,-73.94210052,40.67296982,1,2.5,13.5,1,0.5,0,0, ,0.3,15.3,1
9292,2,19,19,N,1,-73.95018005,40.68342209,-73.94974518,40.68116379,1,0.01,2.5,1,0.5,0,0, ,0.3,4.3,1
9293,2,19,19,N,1,-73.91181183,40.77517319,-73.91640472,40.78012848,1,0.62,4.5,0.5,0.5,0,0, ,0.3,5.8,1
9294,1,19,19,N,1,-73.95397949,40.58731079,-73.93128967,40.58443832,1,1.4,7,1,0.5,2.2,0, ,0.3,11,1
9295,2,19,19,N,1,-73.95798492,40.67043304,-73.94448853,40.67473221,1,1.12,6,1,0.5,0,0, ,0.3,7.8,1
9296,2,19,19,N,1,-73.98165894,40.67480087,-73.94206238,40.670578,2,2.49,10.5,1,0.5,0,0, ,0.3,12.3,1
9297,2,19,19,N,1,-73.93755341,40.69315338,-73.94805145,40.680336,2,1.61,10.5,1,0.5,0,0, ,0.3,12.3,1
9298,2,19,19,N,1,-73.82991028,40.71371078,-73.81803131,40.67351913,1,4.24,14,1,0.5,1.2,0, ,0.3,17,1
9299,2,19,19,N,5,-73.78943634,40.85095596,-73.78944397,40.85097885,1,0,19,0,0,4.75,0, ,0,23.75,2
9300,2,19,19,N,1,-73.8910675,40.7468071,-73.87543488,40.7458992,1,0.86,6.5,1,0.5,0,0, ,0.3,8.3,1
9301,2,19,19,N,1,-73.98710632,40.69580841,-73.94270325,40.69084549,1,2.85,13,1,0.5,3.7,0, ,0.3,18.5,1
9302,2,19,19,N,1,-73.91756439,40.7648735,-73.99620819,40.68677902,1,9.9,31.5,1,0.5,8.32,0, ,0.3,41.62,1
9303,2,19,19,N,1,-73.99326324,40.70232391,-73.95664978,40.686203,3,2.91,11.5,1,0.5,0,0, ,0.3,13.3,1
9304,2,19,19,N,1,-73.95239258,40.78969574,-73.93922424,40.8050766,1,1.33,6,1,0.5,0.2,0, ,0.3,8,1
9305,2,19,19,N,1,-73.92883301,40.6793251,-73.91544342,40.67032623,1,1.36,8,1,0.5,0,0, ,0.3,9.8,1
9306,1,19,19,N,1,-73.92162323,40.86519623,-73.92111969,40.86665344,1,0.2,3,1,0.5,0,0, ,0.3,4.8,1
9307,2,19,19,N,1,-73.94122314,40.79924393,-73.93759155,40.80674744,1,0.7,6,1,0.5,0,0, ,0.3,7.8,1
9308,2,19,19,N,1,-73.93842316,40.80886078,-73.94763947,40.80452728,1,0.9,6.5,1,0.5,1.66,0, ,0.3,9.96,1
9309,1,19,19,N,1,-73.9390564,40.67796326,-73.95074463,40.6673317,1,1.3,7.5,1,0.5,0,0, ,0.3,9.3,1
9310,2,19,19,N,1,-73.9998703,40.68344116,-74.0085144,40.68117905,1,0.81,6,1,0.5,0,0, ,0.3,7.8,1
9311,2,19,19,N,1,-73.97803497,40.68484116,-73.95082855,40.66524887,6,2.9,12.5,1,0.5,0,0, ,0.3,14.3,1
9312,2,19,19,N,1,-73.9397049,40.81576157,-73.95402527,40.80478668,1,1.31,6.5,1,0.5,1.66,0, ,0.3,9.96,1
9313,2,19,19,N,1,-73.95982361,40.65585709,-73.95243835,40.65854263,3,0.83,5.5,1,0.5,0,0, ,0.3,7.3,1
9314,2,19,19,N,1,-73.94726563,40.79656601,-73.93997192,40.79394913,1,0.53,4.5,1,0.5,0,0, ,0.3,6.3,1
9315,1,19,19,N,1,-73.86955261,40.73394012,-73.85894775,40.72858429,4,1.1,8,1,0.5,1.95,0, ,0.3,11.75,1
9316,2,19,19,N,1,-73.96498871,40.68314743,-73.99203491,40.69417572,1,2.06,11.5,1,0.5,0,0, ,0.3,13.3,1
9317,1,19,19,N,1,-73.99224854,40.68993378,-73.9982605,40.67739105,1,0.9,5,0.5,0.5,0,0, ,0.3,6.3,1
9318,2,19,19,N,1,-73.93986511,40.69646454,-73.93968964,40.69102478,1,0.43,4,1,0.5,0,0, ,0.3,5.8,1
9319,1,19,19,N,1,-73.95116425,40.78598785,-73.95244598,40.78952408,1,0.3,4,1,0.5,0,0, ,0.3,5.8,1
9320,1,19,19,N,1,-73.942276,40.84181976,-73.97264862,40.78592682,1,5.4,19.5,1,0.5,6.35,0, ,0.3,27.65,1
9321,2,19,19,N,1,-73.93975067,40.71295166,-73.98397827,40.72462845,1,3.29,20.5,1,0.5,4.46,0, ,0.3,26.76,1
9322,2,19,19,N,1,-73.94868469,40.80907059,-73.93618774,40.80960846,1,0.89,7.5,1,0.5,0,0, ,0.3,9.3,1
9323,2,19,19,N,1,-73.97003937,40.69316101,-73.98336792,40.72613525,1,3.55,15.5,1,0.5,3.46,0, ,0.3,20.76,1
9324,2,19,19,N,1,-73.94776154,40.73093033,-73.87249756,40.76900101,1,6.98,24,1,0.5,0,0, ,0.3,25.8,1
9325,2,19,19,N,1,-73.88606262,40.74748993,-73.89090729,40.74702454,1,0.26,3.5,1,0.5,0.5,0, ,0.3,5.8,1
9326,2,19,19,N,1,-73.99078369,40.69298553,-73.99391174,40.68658066,1,0.45,4.5,1,0.5,0,0, ,0.3,6.3,1
9327,2,19,19,N,1,-73.95701599,40.80208206,-73.94400024,40.82380295,6,1.74,10.5,1,0.5,0,0, ,0.3,12.3,1
9328,1,19,19,N,1,-73.95675659,40.7209053,-73.94830322,40.72653198,2,0.7,4.5,1,0.5,1.85,0, ,0.3,8.15,1
9329,2,19,19,N,1,-73.94361115,40.81530762,-73.94842529,40.82401657,1,0.86,6.5,1,0.5,0,0, ,0.3,8.3,1
9330,2,19,19,N,1,-73.94174957,40.79573059,-73.95343018,40.80848694,1,1.44,8,1,0.5,0,0, ,0.3,9.8,1
9331,2,19,19,N,1,-73.92749023,40.81103516,-73.93675995,40.80225372,3,1.09,6,1,0.5,0,0, ,0.3,7.8,1
9332,2,19,19,N,1,-73.99156189,40.69047165,-73.92892456,40.67233276,1,3.93,16.5,1,0.5,0,0, ,0.3,18.3,1
9333,2,19,19,N,1,-73.98278809,40.67727661,-73.95056915,40.6687088,1,1.88,9,1,0.5,2.16,0, ,0.3,12.96,1
9334,2,19,19,N,1,-73.94369507,40.68215179,-73.95648193,40.67495346,1,1.18,8,1,0.5,0,0, ,0.3,9.8,1
9335,2,19,19,N,1,-73.80787659,40.70051193,-73.77851868,40.69825745,1,2.07,9.5,1,0.5,2.26,0, ,0.3,13.56,1
9336,2,19,19,N,1,-73.98526764,40.68942261,-73.99932098,40.64527893,1,4.45,16.5,1,0.5,3.66,0, ,0.3,21.96,1
9337,2,19,19,N,1,-73.9834137,40.66466904,-73.97218323,40.67466736,1,0.96,5.5,1,0.5,0,0, ,0.3,7.3,1
9338,2,19,19,N,1,-73.95939636,40.71625137,-73.95590973,40.73768616,1,1.74,8.5,1,0.5,2.58,0, ,0.3,12.88,1
9339,2,19,19,N,1,-73.87663269,40.73639297,-73.90937042,40.7752037,1,4.03,16,1,0.5,0,0, ,0.3,17.8,1
9340,2,19,19,N,1,-73.94976044,40.82219315,-73.95265198,40.81064606,6,1.04,6.5,1,0.5,0,0, ,0.3,8.3,1
9341,1,19,19,N,1,-73.84449005,40.72137451,-73.86306,40.73705292,1,2,14,1,0.5,1,0, ,0.3,16.8,1
9342,1,19,19,N,1,-73.94419861,40.78401947,-73.94509888,40.80818939,3,2.3,11,1,0.5,0,0, ,0.3,12.8,1
9343,2,19,19,N,1,-73.97916412,40.68480682,-73.95890045,40.72979355,1,5.16,19,1,0.5,4.16,0, ,0.3,24.96,1
9344,2,19,19,N,1,-73.94947815,40.79650879,-73.98862457,40.76022339,1,3.95,20,1,0.5,4.2,0, ,0.3,26,1
9345,2,19,19,N,1,-73.90077209,40.84787369,-73.88828278,40.85095215,1,0.98,6,1,0.5,0,0, ,0.3,7.8,1
9346,2,19,19,N,1,-73.82920074,40.75982285,-73.81073761,40.76994324,1,1.37,7.5,1,0.5,0,0, ,0.3,9.3,1
9347,2,19,19,N,1,-73.93160248,40.76514435,-73.92567444,40.76209641,1,0.37,4,1,0.5,1.16,0, ,0.3,6.96,1
9348,2,19,19,N,1,-73.99176788,40.69110107,-73.94104767,40.68360901,1,3.32,15.5,1,0.5,0,0, ,0.3,17.3,1
9349,1,19,19,N,1,-73.92828369,40.86503983,-73.93617249,40.85723114,2,1.2,6,1,0.5,0,0, ,0.3,7.8,1
9350,2,19,19,N,1,-73.96981812,40.69334793,-73.92853546,40.70466232,1,2.71,11.5,1,0.5,0,0, ,0.3,13.3,1
9351,2,19,19,N,1,-73.93744659,40.80451202,-73.94371796,40.82542801,1,1.95,14,1,0.5,0,0, ,0.3,15.8,1
9352,2,19,19,N,1,-73.95493317,40.71405029,-73.95778656,40.65666962,5,4.42,18.5,1,0.5,5.08,0, ,0.3,25.38,1
9353,1,19,19,N,1,-73.97602844,40.68704605,-73.94218445,40.70120621,1,2.5,11.5,1,0.5,2.65,0, ,0.3,15.95,1
9354,2,19,19,N,1,-73.96635437,40.8045311,-73.95597839,40.8223114,1,1.48,7,1,0.5,1.76,0, ,0.3,10.56,1
9355,2,19,19,N,1,-73.91217804,40.77510834,-73.90349579,40.7710228,2,0.7,6,1,0.5,0,0, ,0.3,7.8,1
9356,2,19,19,N,1,-73.90502167,40.85096741,-73.92178345,40.84804153,1,1.23,7.5,1,0.5,0.8,0, ,0.3,10.1,1
9357,2,19,19,N,1,-73.8684082,40.74666214,-73.85794067,40.75487518,3,1.84,11.5,1,0.5,0,0, ,0.3,13.3,1
9358,2,19,19,N,1,-73.8452301,40.84941101,-73.82157135,40.8636322,2,2.46,10.5,1,0.5,7.7,0, ,0.3,20,1
9359,2,19,19,N,1,-73.93890381,40.8048439,-73.93364716,40.79515457,2,1.02,8,1,0.5,2.94,0, ,0.3,12.74,1
9360,2,19,19,N,1,-73.98680115,40.70241165,-73.94389343,40.8137207,1,11.46,34.5,1,0.5,10.89,0, ,0.3,47.19,1
9361,2,19,19,N,1,-73.96514893,40.68508911,-73.99116516,40.73822021,1,5.28,24.5,1,0.5,5.26,0, ,0.3,31.56,1
9362,2,19,19,N,1,-73.91338348,40.83896255,-73.8990097,40.88083649,1,4.07,15.5,1,0.5,0,0, ,0.3,17.3,1
9363,2,19,19,N,1,-73.95184326,40.71093369,-73.96649933,40.71125793,1,1.27,7.5,1,0.5,1.86,0, ,0.3,11.16,1
9364,2,19,19,N,1,-73.83414459,40.75777054,-73.81781006,40.75221634,1,1.27,8,1,0.5,0,0, ,0.3,9.8,1
